Date,KLBN4.SA,SUZB3.SA,^BVSP
2017-04-13 00:00:00-03:00,-0.025735200381253875,0.0,-0.016684404933325014
2017-04-17 00:00:00-03:00,0.011320794740588225,0.0,0.02401871836500802
2017-04-18 00:00:00-03:00,-0.011194068983316208,0.0,-0.0027356804227869347
2017-04-19 00:00:00-03:00,0.0,0.0,-0.011720880936423539
2017-04-20 00:00:00-03:00,0.007547273350652306,0.0,0.005582979797183363
2017-04-24 00:00:00-03:00,0.08239698146091956,0.0,0.009849280908392322
2017-04-25 00:00:00-03:00,-0.027681721253975278,0.0,0.011787727717467167
2017-04-26 00:00:00-03:00,0.01105106445019155,0.0,-0.004390004297906258
2017-04-27 00:00:00-03:00,0.00706726700046989,0.0,-0.002852209305911013
2017-04-28 00:00:00-03:00,-0.007017671244066492,0.0,0.011225010436476612
2017-05-02 00:00:00-03:00,0.014134534000939558,0.0,0.020167270614497745
